map_name,n_runs,univ_aggregate_welfare,univ_aggregate_welfare_sd,univ_inequality,univ_inequality_sd,univ_cardinal_harm,univ_cardinal_harm_sd,univ_ordinal_harm_blind,univ_ordinal_harm_blind_sd,univ_gini,univ_gini_sd
10esque,5,-1.542857142857143,0.4679291246662388,0.2493506493506493,0.053072251277149485,1.6467532467532469,0.5195941434178967,5.2,1.6431676725154984,0.013551970325826179,0.01847109699387375
7esque,5,-1.6533333333333335,0.305747414513159,0.4488888888888889,0.06921071778843305,1.6800000000000002,0.3184065263925705,3.4,2.1908902300206647,0.05521103929286576,0.007651693512624945
9esque,5,-1.5416666666666665,0.6451609403000843,0.37499999999999994,0.24116326880812972,2.3041666666666667,0.652951365808443,9.2,1.6431676725154984,0.013117102401582759,0.02311495672507907
maybe_4,5,0.3162790697674418,0.10083480645897117,0.19534883720930224,0.08320252939534103,1.162790697674419,0.09866606249114619,12.0,0.0,0.06465902249845554,0.012322334280367204
maybe_5,5,0.8137931034482758,0.13432793917781005,-0.15517241379310343,0.04223258177212377,0.5034482758620691,0.08123599303027418,10.0,0.0,-0.03209330397683337,0.006530232945329203
maybe_6,5,0.8705882352941176,0.09764627135677435,-0.2588235294117647,0.050753643551156025,0.10196078431372549,0.09444387904935132,4.2,2.2803508501982757,-0.05806374263929422,0.015908184469244732
new_maybe_1,5,-0.972093023255814,0.5390133806816051,0.33488372093023255,0.19568078109732678,1.744186046511628,0.5705974021574556,8.8,2.16794833886788,0.043782361750963214,0.02320604808330637
new_maybe_2,5,0.13636363636363635,0.14728956132745133,-0.10909090909090909,0.09561674530892102,0.2772727272727272,0.09005278525526794,3.4,1.5165750888103102,-0.03852024903707344,0.01801085122552583
new_maybe_3,5,0.25762711864406784,0.26295778539043724,-0.16610169491525423,0.06926378556509337,0.6406779661016949,0.21284518747051664,7.6,0.8944271909999159,-0.05840587873904733,0.012384631270992378
new_maybe_4,5,-4.514285714285714,0.5485660807030992,0.975,0.11194591441898201,4.589285714285714,0.5433972876679621,9.0,2.345207879911715,0.08527461534095329,0.021546105721938356
new_maybe_5,5,-4.877358490566038,1.2143272218136234,1.439622641509434,0.6054149270467852,4.973584905660378,1.1431728096065397,6.4,0.5477225575051661,0.08559724875442873,0.04157115703728002
new_maybe_6,5,-4.429166666666667,0.6546110486388084,0.7291666666666667,0.1565968372747178,4.429166666666667,0.6546110486388084,7.2,1.0954451150103321,0.061619767300449414,0.007420076321936434
no_line_1,5,1.3511111111111112,0.09863262676076508,-0.3466666666666667,0.05115939748098375,0.03111111111111108,0.012171612389003678,1.6,0.5477225575051661,-0.068357470159313,0.022357177715046365
no_line_2,5,2.3,0.0961268058961255,-0.3142857142857143,0.04579853348016984,0.004761904761904761,0.010647942749998996,9.2,0.4472135954999579,-0.01849910280098448,0.017313828877808385
no_line_3,5,1.0186046511627906,0.1350039560344186,-0.22325581395348829,0.06064374330421071,0.03720930232558136,0.05095093558187587,2.4,1.3416407864998738,-0.05916994189555132,0.015053420417742672
no_line_A,5,2.1,0.0796819072889597,-0.4333333333333333,0.01992047682223992,0.0,0.0,0.8,0.8366600265340756,-0.07775829730685696,0.00955128377687744
no_line_B,5,2.2521739130434786,0.0714420727180651,-0.3782608695652173,0.08220726261386535,0.08695652173913042,0.0935035355113329,11.8,1.3038404810405297,-0.0743498200562276,0.015271174590620922
no_line_C,5,2.552,0.07694153624668545,-0.29200000000000004,0.04604345773288536,0.032,0.04147288270665544,10.8,1.3038404810405297,-0.019770835840748263,0.01345742608133783
no_line_D,5,0.5675675675675675,0.18627092908230028,-0.0972972972972973,0.13322981128504038,0.15675675675675674,0.12876896486023348,3.2,0.8366600265340756,-0.011967360270199697,0.023419938497095335
yes_line_10,5,-3.4701298701298704,1.044401340914512,0.4285714285714285,0.07683220497531969,3.5090909090909093,1.0392613202426055,7.4,2.073644135332772,-0.006794717726357839,0.02217766692882809
yes_line_7,5,-1.7733333333333334,0.19714004547748343,0.4177777777777777,0.06166416411338495,1.928888888888889,0.2369560046678458,5.8,1.6431676725154984,0.041093528199037,0.010880512095030053
yes_line_8,5,-5.13448275862069,1.6277998836944079,1.0379310344827588,0.2729915305337564,5.137931034482759,1.6315210326271843,4.4,1.51657508881031,0.06322211388156691,0.03385822448187103
yes_line_9,5,-4.083870967741935,0.7251251282453968,1.2129032258064516,0.30312283769892917,4.645161290322581,0.7527265735211637,10.4,1.1401754250991378,0.12562471649514867,0.0295658836049785
yes_line_A,5,-2.3772727272727274,0.3912128840684532,0.6,0.15957717892310871,2.5863636363636364,0.5218371868569515,6.2,3.03315017762062,0.05689997554539107,0.02024836002883822
yes_line_B,5,-2.175,0.4988267484808729,0.359375,0.024705294220065465,2.39375,0.3656717384656627,8.6,1.1401754250991378,0.04258324063349924,0.011568124771452653
yes_line_C,5,-1.2488888888888892,0.18552561301992718,0.47111111111111104,0.11265592760565846,2.2399999999999998,0.16806818134390253,11.6,2.701851217221259,0.06314112043739128,0.023571817226780787
yes_line_D,5,-1.3,0.3511345248554385,0.10909090909090904,0.05426061993778784,1.95,0.3326266613904674,10.4,2.701851217221259,-0.01036348458757034,0.014967707563072896
yes_line_E,5,-2.929032258064516,0.6005330618514612,0.6870967741935484,0.18830256609930673,3.006451612903226,0.6005330618514612,4.2,1.3038404810405297,0.08176111624517093,0.01887922000136977
yes_line_F,5,-1.8941176470588232,0.5255121446981962,1.172549019607843,0.11382686489176452,2.619607843137255,0.4453182490590533,7.8,1.3038404810405297,0.18911868683589578,0.01421739830450522
