map_name,n_runs,univ_aggregate_welfare,univ_aggregate_welfare_sd,univ_inequality,univ_inequality_sd,univ_cardinal_harm,univ_cardinal_harm_sd,univ_ordinal_harm_blind,univ_ordinal_harm_blind_sd,univ_gini,univ_gini_sd
10esque,5,-2.205194805194805,0.45965587309761646,0.30389610389610383,0.11381247948159295,2.275324675324675,0.4213680343929322,4.8,0.8366600265340756,-0.002237024557146598,0.029834118702117232
7esque,5,-1.7600000000000002,0.2451504954759398,0.39555555555555555,0.08225224677031891,1.7866666666666666,0.2687878598081523,3.2,2.16794833886788,0.040637892049327703,0.01271326194916448
9esque,5,-2.2916666666666665,0.5642334401646184,0.5,0.16666666666666666,2.791666666666667,0.5816568170130716,8.0,1.224744871391589,0.007544954439261359,0.04048188280830689
maybe_4,5,0.24186046511627907,0.3475168811631282,0.16744186046511628,0.18341157351749163,1.13953488372093,0.3515399176239762,11.6,0.5477225575051661,0.0506440952690426,0.03226810257829893
maybe_5,5,0.6103448275862069,0.18352150469979553,-0.1379310344827586,0.051724137931034496,0.5689655172413793,0.19695964928958384,9.6,0.5477225575051662,-0.038823723906152144,0.01032319187646233
maybe_6,5,0.6941176470588235,0.10150728710231202,-0.1803921568627451,0.11297929639912103,0.14901960784313725,0.12447506076944218,4.8,1.6431676725154984,-0.044766575385161385,0.025091956036038875
new_maybe_1,5,-1.441860465116279,0.35536527418456104,0.47441860465116276,0.24971590131248592,2.1906976744186046,0.4504669772205861,8.8,2.04939015319192,0.06631497400440678,0.03906403153945598
new_maybe_2,5,0.1045454545454545,0.20365969833836225,-0.11818181818181817,0.06893523130955954,0.30454545454545456,0.22590497526889416,3.4,2.792848008753788,-0.033720348729928205,0.015990662890996103
new_maybe_3,5,-0.09152542372881353,0.22408805262424963,-0.05762711864406779,0.09329734877642629,0.8305084745762711,0.24297069808188904,7.6,1.816590212458495,-0.03976972552729402,0.021364077837507624
new_maybe_4,5,-4.799999999999999,0.9307495059666392,1.025,0.12852181582461847,4.857142857142857,0.9019183070838851,6.4,2.5099800796022267,0.08349689667226581,0.0063542699146996685
new_maybe_5,5,-4.966037735849056,0.5745662533550696,1.239622641509434,0.15308039151235187,5.039622641509434,0.6249385872284163,6.2,2.4899799195977463,0.06642054934441034,0.026982445420518992
new_maybe_6,5,-4.533333333333333,0.7410636593587775,0.6791666666666666,0.20337858103109632,4.533333333333333,0.7410636593587775,8.0,2.1213203435596424,0.05726426993765201,0.014095611234801578
no_line_1,5,1.2755555555555556,0.06776866969767516,-0.36444444444444446,0.04331908597692872,0.07111111111111108,0.05305482838361476,3.8,0.8366600265340756,-0.0811993130705991,0.00973246574513499
no_line_2,5,2.261904761904762,0.023809523809523725,-0.36190476190476184,0.05429406786186368,0.009523809523809521,0.02129588549999799,10.4,1.1401754250991378,-0.03342249925462132,0.016420777822316802
no_line_3,5,0.7627906976744186,0.1465300837397522,-0.19534883720930227,0.058371629758191344,0.0465116279069767,0.04651162790697674,2.2,1.6431676725154984,-0.044758287862158144,0.005305099717422395
no_line_A,5,2.0619047619047617,0.09903159210993046,-0.4428571428571428,0.05216405309573013,0.028571428571428564,0.02608202654786504,1.6,1.51657508881031,-0.09312018129060459,0.013429816833482398
no_line_B,5,2.0782608695652174,0.10934588121703737,-0.40869565217391307,0.05190146254918838,0.04782608695652172,0.032244341248242006,11.2,2.4899799195977463,-0.08403072574942841,0.020275868598034805
no_line_C,5,2.496,0.17742604092973513,-0.316,0.04774934554525329,0.016,0.01673320053068151,11.8,1.0954451150103324,-0.03765724225463526,0.008040071131312514
no_line_D,5,0.681081081081081,0.17866479871392876,-0.12432432432432432,0.1359435279995599,0.1513513513513513,0.10571679576004295,4.0,2.345207879911715,-0.027142124789160383,0.03356260278849813
yes_line_10,5,-3.542857142857143,0.8499501438852586,0.4519480519480519,0.0858519162651346,3.5688311688311685,0.823800538176126,5.4,2.3021728866442674,-0.004218301331077239,0.01929911305116043
yes_line_7,5,-2.3999999999999995,0.3678432301610409,0.5511111111111111,0.09216196157034545,2.413333333333333,0.3700517147709738,3.2,1.0954451150103321,0.05009612731448391,0.008074913805157324
yes_line_8,5,-4.613793103448276,0.8565860118630131,0.9551724137931036,0.1918369799407051,4.613793103448276,0.8565860118630131,3.4,1.3416407864998738,0.0637520596919606,0.012333025599557448
yes_line_9,5,-4.5290322580645155,0.8952993209477433,1.3483870967741935,0.25338499208587717,5.083870967741936,0.8776920828512059,10.8,1.3038404810405297,0.1267929778514237,0.009805078841640153
yes_line_B,5,-2.259375,0.347564067834982,0.484375,0.15625,2.4625,0.20687641615829486,8.2,1.7888543819998317,0.04709250561118112,0.03850702790054175
yes_line_C,5,-1.3377777777777777,0.4841691368586186,0.4888888888888888,0.14989708403591157,2.311111111111111,0.6463573143221772,12.0,2.7386127875258306,0.0604395592813957,0.02080620108616568
yes_line_D,5,-1.690909090909091,0.24614801030113284,0.18181818181818182,0.08350533214033562,2.1363636363636362,0.22034908442801496,8.6,2.6076809620810595,-0.0074600581757272594,0.01851920674427941
yes_line_E,5,-3.658064516129032,0.3014015129496279,0.6612903225806451,0.06937359086324697,3.658064516129032,0.3014015129496279,3.4,1.3416407864998738,0.06339157423555083,0.019690766115367686
yes_line_F,5,-2.2588235294117647,0.32171206748225384,1.3058823529411765,0.11975240380080368,2.917647058823529,0.3522324037935738,9.0,1.4142135623730951,0.1954177610717443,0.014726971835404116
