map_name,n_runs,univ_aggregate_welfare,univ_aggregate_welfare_sd,univ_inequality,univ_inequality_sd,univ_cardinal_harm,univ_cardinal_harm_sd,univ_ordinal_harm_blind,univ_ordinal_harm_blind_sd,univ_gini,univ_gini_sd
10esque,5,-1.5584415584415585,0.2631272673942182,0.2571428571428572,0.05690623974079648,1.7142857142857142,0.1086571463031267,4.6,2.073644135332772,0.008169009536800841,0.015524156216896776
7esque,5,-1.5377777777777777,0.21453366019817197,0.4222222222222222,0.07200822998230955,1.5688888888888888,0.2333862373887311,3.6,2.4083189157584592,0.0470794625070223,0.011660152717262836
9esque,5,-1.3958333333333335,0.4632782491236893,0.325,0.0961498396601194,2.020833333333333,0.46584749531245623,9.2,1.6431676725154984,-0.0029899853547215,0.02625655185694852
maybe_4,5,0.24186046511627896,0.060643743304210705,0.21395348837209296,0.041601264697670524,1.2186046511627908,0.060643743304210594,11.8,0.4472135954999579,0.06850464344908334,0.00842570920442868
maybe_5,5,0.8379310344827585,0.19299565957180304,-0.15172413793103448,0.05639802494412456,0.5448275862068965,0.16963274312067372,10.4,0.5477225575051661,-0.02830962327158314,0.014806843772691959
maybe_6,5,0.9411764705882355,0.08433652222590815,-0.20392156862745098,0.08501758191638745,0.05490196078431372,0.06413893032861226,3.8,1.7888543819998317,-0.04470208553658298,0.02398934603195507
new_maybe_1,5,-0.8976744186046511,0.34984350978868467,0.31162790697674414,0.1665674844601859,1.6790697674418602,0.3253321304951358,8.8,1.4832396974191326,0.03995115657932106,0.02954008012952821
new_maybe_2,5,0.32727272727272727,0.23760600070336593,-0.13181818181818178,0.04065578140908713,0.2863636363636363,0.15126873902085217,4.4,1.51657508881031,-0.03542395511197728,0.010702547361647856
new_maybe_3,5,-0.23389830508474577,0.42700428923825295,0.07796610169491523,0.11656778890880948,1.016949152542373,0.27798677062469024,7.8,1.0954451150103321,-0.015363667202804082,0.020096965258065962
new_maybe_4,5,-4.225,0.6986685588331857,1.1035714285714286,0.272401920188623,4.332142857142857,0.6986685588331858,7.4,2.073644135332772,0.10504033701673814,0.026478701857139693
new_maybe_5,5,-5.2075471698113205,1.783792384875244,1.3358490566037735,0.34285671904905224,5.249056603773584,1.7517676573222543,7.2,2.5884358211089573,0.06354196744850295,0.04706214405332811
new_maybe_6,5,-4.325,1.0312605218318447,0.5791666666666667,0.1312665333501947,4.325,1.0312605218318447,8.8,3.03315017762062,0.04489681040236594,0.012354926256435115
no_line_1,5,1.3777777777777778,0.1286204100310025,-0.29333333333333333,0.0760116950066092,0.0222222222222222,0.03849001794597501,2.0,1.8708286933869707,-0.060049363455997685,0.01687006549733074
no_line_2,5,2.333333333333333,0.1378075821760741,-0.36190476190476184,0.05161781759209236,0.0,0.0,10.0,0.7071067811865476,-0.02843914952945008,0.01534842939236523
no_line_3,5,0.9534883720930232,0.08222171874262181,-0.20930232558139528,0.02848243886957188,0.023255813953488323,0.016444343748524347,1.2,0.8366600265340756,-0.04855012841301204,0.008782742571174583
no_line_A,5,2.1333333333333333,0.03610893068595981,-0.39999999999999997,0.05429406786186372,0.0,0.0,0.4,0.894427190999916,-0.07783058489489568,0.010101577109733566
no_line_B,5,2.247826086956522,0.06629543774772576,-0.4130434782608695,0.030743773095067234,0.08260869565217388,0.049572844569527715,12.2,2.949576240750525,-0.0797899761195533,0.009104257724137248
no_line_C,5,2.548,0.12696456198483114,-0.32,0.05656854249492381,0.0,0.0,11.8,0.8366600265340756,-0.03743972061885449,0.019066689300077447
no_line_D,5,0.30810810810810807,0.5179749296611634,0.05945945945945946,0.24128339589908807,0.33513513513513504,0.4389708396930295,3.4,0.8944271909999159,0.00915499111649808,0.03977249885343736
yes_line_10,5,-3.7350649350649348,0.6515935291050163,0.6051948051948052,0.2834324465591813,3.745454545454545,0.6476991986885458,4.6,2.4083189157584592,0.016827248440445097,0.03025195349269016
yes_line_7,5,-1.8666666666666667,0.15475986974649025,0.4222222222222222,0.09296222517045284,1.911111111111111,0.17141387356157245,3.6,0.5477225575051661,0.0361767585387585,0.02278361082097914
yes_line_8,5,-4.103448275862069,0.6782461469921016,0.9413793103448276,0.1691940748323737,4.103448275862069,0.6782461469921016,4.8,2.280350850198276,0.0727548148293595,0.01099787797558196
yes_line_9,5,-4.5677419354838715,0.6550055404838316,1.367741935483871,0.3660970570093189,5.103225806451613,0.6596754475875571,10.2,1.9235384061671343,0.12677940823268527,0.03097151200552651
yes_line_A,5,-2.15,0.4469825370523463,0.6409090909090909,0.19904212768919377,2.204545454545454,0.3706706006886384,3.4,2.302172886644268,0.06315206868105308,0.030056772347349825
yes_line_B,5,-2.128125,0.4668450877298593,0.6125,0.08073756676727384,2.440625,0.4989490909025689,8.8,1.3038404810405297,0.07437243947064172,0.010491578545159516
yes_line_C,5,-1.6044444444444443,0.678123773253712,0.6933333333333334,0.1946189692961006,2.6133333333333333,0.7408037010280052,12.2,1.9235384061671346,0.08291560428745812,0.011719823691362504
yes_line_D,5,-1.240909090909091,0.3004817069279711,0.09545454545454542,0.11521628959669614,1.8545454545454547,0.4026000209382806,9.8,1.7888543819998317,-0.014414876341536181,0.024778770475372608
yes_line_E,5,-3.1322580645161286,1.504822286671785,0.6,0.06974757519496666,3.1677419354838707,1.4809139540966199,4.6,1.1401754250991378,0.06777409708206675,0.027738224801374334
yes_line_F,5,-2.1843137254901963,0.3648850498130689,1.2823529411764707,0.11649765315696424,2.8588235294117648,0.38257911862374355,8.6,1.1401754250991378,0.19545271857508711,0.011683658484741224
