run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
1,1.0,27,50,106,76,51,77,49,102,-6.7727272727272725,7.0,6.7727272727272725,1.1590909090909092,0.039684014869888484
2,1.0,38,76,95,104,62,116,41,129,-9.568181818181818,7.0,9.568181818181818,1.4318181818181819,0.04379727685325263
3,1.0,26,67,95,101,188,82,73,70,-10.5,9.0,10.5,3.0454545454545454,0.07215099715099704
4,1.0,45,56,136,46,64,68,75,38,-6.545454545454546,8.0,6.681818181818182,1.5909090909090908,0.04043560606060592
5,1.0,23,41,91,88,44,69,104,65,-6.4772727272727275,7.0,6.4772727272727275,1.2045454545454546,0.0519047619047619
