run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
1,1.0,67,78,43,82,71,127,130,22,-8.266666666666667,9.0,8.777777777777779,1.7777777777777777,0.07822580645161281
2,1.0,30,74,92,65,81,76,182,19,-8.244444444444444,9.0,8.822222222222223,3.0,0.13375501589452288
3,1.0,65,108,89,115,134,53,29,62,-9.044444444444444,15.0,9.311111111111112,1.711111111111111,0.0609886727407043
4,1.0,45,58,88,63,143,109,21,42,-7.133333333333334,12.0,7.644444444444445,2.088888888888889,0.12128663756448765
5,1.0,64,56,93,133,22,66,72,29,-6.377777777777778,12.0,6.977777777777778,1.8444444444444446,0.09863581549592992
