run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.1,20,28,34,54,63,50,47,31
2,0.1,24,28,38,62,48,56,27,33
3,0.1,22,28,38,56,32,52,35,35
4,0.1,33,36,40,53,43,25,30,26
5,0.1,18,31,56,42,37,42,35,22
