run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.1,16,39,72,48,61,25,34,61
2,0.1,16,27,67,24,55,61,33,47
3,0.1,16,23,28,37,45,56,70,48
4,0.1,16,27,34,70,54,84,42,86
5,0.1,16,25,29,70,38,48,51,62
