run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.1,54,146,251,202,222,76,122,97
2,0.1,32,83,130,185,57,104,211,158
3,0.1,36,56,129,247,272,83,110,164
4,0.1,30,54,163,81,231,190,141,106
5,0.1,30,102,151,206,52,75,125,180
