run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.1,53,45,56,55,81,94,88,83
2,0.1,40,33,61,57,69,82,85,97
3,0.1,37,40,97,65,69,91,103,123
4,0.1,38,33,57,62,73,94,102,89
5,0.1,38,38,68,60,72,90,103,101
