run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.1,30,46,56,70,78,85,53,35
2,0.1,30,59,53,75,75,95,55,34
3,0.1,28,44,80,60,85,90,57,34
4,0.1,28,44,55,94,76,59,81,34
5,0.1,27,42,63,83,95,86,56,34
