run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.1,20,34,31,48,48,57,27,14
2,0.1,30,19,41,62,67,26,38,14
3,0.1,24,29,39,45,54,67,26,14
4,0.1,23,30,49,61,48,42,30,14
5,0.1,18,25,65,43,42,61,37,14
