map_name,n_runs,univ_aggregate_welfare,univ_aggregate_welfare_sd,univ_inequality,univ_inequality_sd,univ_cardinal_harm,univ_cardinal_harm_sd,univ_ordinal_harm_blind,univ_ordinal_harm_blind_sd,univ_gini,univ_gini_sd
10esque,50,-1.8649350649350651,0.5328907835378505,0.30467532467532465,0.07663977147867068,1.929090909090909,0.5111457661486657,4.1,1.7408653724219916,0.010761130087153827,0.017668514772111253
7esque,50,-1.597777777777778,0.2831721118831262,0.4248888888888888,0.09842703428610085,1.666222222222222,0.2972449288802484,3.46,1.6439127043708364,0.04865536984200857,0.014323206401533449
9esque,50,-1.5929166666666665,0.6043090085663684,0.3304166666666667,0.1814749073751044,2.2104166666666667,0.5864265957567787,8.86,1.7958000888694914,-0.000894817383496404,0.02704625848880303
maybe_4,50,0.1888372093023256,0.2816147207050091,0.246046511627907,0.13038248201344604,1.2767441860465114,0.26450065493568764,11.94,0.2398979374820952,0.07097048766565366,0.02355562341181715
maybe_5,50,0.6827586206896552,0.20598556184290712,-0.13275862068965513,0.07665205083544549,0.6334482758620691,0.15847260780523464,10.48,0.9310954706743042,-0.03557475878414217,0.020821607425044974
maybe_6,50,0.7913725490196077,0.19361234308224445,-0.20784313725490194,0.07526626802545883,0.10745098039215684,0.10857657395455882,3.98,2.045303230849267,-0.04979497622903931,0.015705891270614294
new_maybe_1,50,-1.5269767441860467,0.6381265072331367,0.5693023255813954,0.25601838489849327,2.2609302325581395,0.6274636765942662,8.16,1.4193991255284826,0.07022354466222111,0.03355783748413599
new_maybe_2,50,0.11227272727272729,0.19395974547284123,-0.058636363636363605,0.0705509843289167,0.3168181818181818,0.13975453144907268,3.86,1.7262676501632068,-0.023578026260408547,0.014500927236604476
new_maybe_3,50,-0.07898305084745763,0.382023858755179,-0.06101694915254234,0.15202263585803644,0.8410169491525424,0.36275825097696296,7.62,1.5893780069510186,-0.03824310439705439,0.024696479041757275
new_maybe_4,50,-4.787857142857143,0.9439853771836333,1.1182142857142856,0.2650580178212472,4.889285714285714,0.9418276139917012,7.26,2.2297615869625784,0.09566741401060405,0.020630861885802133
new_maybe_5,50,-5.060943396226415,1.6399609517719613,1.3115094339622642,0.5738818883899249,5.160377358490565,1.6038222828910853,6.66,2.3352664489850197,0.06883850265512628,0.04130323860257307
new_maybe_6,50,-4.328333333333333,0.5845098679357652,0.6483333333333333,0.11608211184046577,4.328333333333333,0.5845098679357652,8.64,1.8599978055725481,0.05407191796832153,0.011279108118555889
no_line_1,50,1.1066666666666665,0.17236662806981876,-0.2502222222222221,0.08965767319258226,0.04399999999999997,0.049688371279030766,2.44,1.5004761149143866,-0.049603272700947665,0.02177185736986753
no_line_2,50,2.262857142857143,0.10439018778350091,-0.3204761904761904,0.057363116156567175,0.02047619047619047,0.030426496170474538,9.62,0.7253429871306345,-0.01926878224102522,0.018128338257348876
no_line_3,50,0.7632558139534883,0.18943811751187212,-0.16558139534883717,0.08200530828194824,0.07162790697674415,0.0776072907629376,2.74,1.4114690566778938,-0.03615319639665617,0.018259083545298194
no_line_A,50,1.9961904761904763,0.1663790382180676,-0.36999999999999994,0.10661081593497387,0.004285714285714284,0.027078760867340318,1.02,0.9997958975384394,-0.06089272038464329,0.028236899183412007
no_line_B,50,2.207391304347826,0.1067898586800327,-0.3795652173913044,0.07584382500535711,0.052608695652173895,0.05959011519878719,11.72,1.5258319911792786,-0.06872881448578724,0.020283925124471237
no_line_C,50,2.4084,0.14067417847563898,-0.2588,0.05487053407981449,0.024400000000000005,0.044131528828431646,10.06,1.7427400429045226,-0.018643244331426202,0.016442662384832035
no_line_D,50,0.023783783783783794,0.5186016680516861,0.09837837837837839,0.19403301943099172,0.5621621621621621,0.39931068645090023,3.92,1.8276783533393688,0.016926631940661116,0.033150662159974774
yes_line_10,50,-4.0335064935064935,1.2107200419394266,0.5397402597402596,0.11291859949007932,4.055324675324675,1.1951416631757645,4.76,1.6849877368899122,-0.0016995185255620421,0.026789007060523472
yes_line_7,50,-2.253777777777778,0.35894332758983666,0.45333333333333337,0.12642735080469764,2.2724444444444445,0.36033661930743005,3.54,1.7520833080556835,0.03861485222705769,0.015703129863424613
yes_line_8,50,-5.103793103448276,1.197224185236361,0.9975862068965518,0.1411916675854465,5.116551724137931,1.196372939083687,4.52,1.7524327114509322,0.06378520532049226,0.022418837601520778
yes_line_9,50,-4.518709677419355,0.7544903344675422,1.326451612903226,0.2795256628472474,5.065161290322581,0.7185834730456097,10.66,1.3792929274058636,0.11974617429977315,0.024241592320201674
yes_line_A,50,-2.3431818181818183,0.5103551176342439,0.6931818181818182,0.27767808503205105,2.439090909090909,0.5107306946613049,5.3,2.1969366427471,0.06593958066134276,0.026743010161111355
yes_line_B,50,-2.046875,0.3339422982281795,0.4603125,0.11067512628321742,2.3528125,0.2851398033068111,8.84,1.6581277861196466,0.0569911275605091,0.015198788412681746
yes_line_C,50,-1.5946666666666667,0.7753517070267641,0.6035555555555556,0.24832459515791555,2.584888888888889,0.7499383026609148,11.7,1.5016997172591886,0.07480323510940055,0.02934349345661484
yes_line_D,50,-1.4018181818181819,0.45031519479903354,0.13954545454545453,0.13363140980052465,1.9572727272727273,0.37108671035413077,9.58,2.080914241777554,-0.008289817375881173,0.02544581275803196
yes_line_E,50,-3.1425806451612908,0.8008254040042769,0.6570967741935483,0.14867769295558317,3.161290322580645,0.7996155290965519,3.8,1.761261143705422,0.07224249429890565,0.02096623460725201
yes_line_F,50,-2.0705882352941174,0.356788421917998,1.2227450980392156,0.12992851586299445,2.7270588235294118,0.32516749745892304,8.5,0.8390957231764807,0.18653407229851568,0.013759748764327001
