run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,1.0,67,78,43,82,71,127,130,22
2,1.0,30,74,92,65,81,76,182,19
3,1.0,65,108,89,115,134,53,29,62
4,1.0,45,58,88,63,143,109,21,42
5,1.0,64,56,93,133,22,66,72,29
