run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,1.0,70,95,113,160,123,146,172,76
2,1.0,73,81,68,169,120,164,126,67
3,1.0,76,125,112,159,110,176,116,113
4,1.0,73,122,115,216,125,194,138,75
5,1.0,90,163,88,109,149,104,109,70
