run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,1.0,49,119,85,153,176,105,135,74
2,1.0,45,75,102,108,146,182,152,73
3,1.0,47,87,167,146,137,66,128,79
4,1.0,56,79,98,109,135,112,137,55
5,1.0,64,130,80,212,152,160,100,50
