run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,1.0,46,48,67,51,60,72,95,116
2,1.0,52,66,115,59,39,82,129,90
3,1.0,45,61,49,82,75,84,72,121
4,1.0,51,89,27,41,73,79,79,127
5,1.0,50,40,101,53,63,72,61,70
