run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.0001,15,20,21,24,28,28,33,42
2,0.0001,14,22,21,21,30,28,24,27
3,0.0001,14,19,20,22,25,28,45,34
4,0.0001,15,21,20,24,27,28,30,37
5,0.0001,14,20,25,22,23,23,35,32
