run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.0001,19,23,30,53,51,38,62,74
2,0.0001,19,27,31,57,38,71,56,64
3,0.0001,24,24,31,45,42,50,60,63
4,0.0001,23,29,44,44,65,59,43,70
5,0.0001,19,23,35,38,58,51,47,68
