run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.0001,14,14,14,18,15,25,18,21
2,0.0001,14,14,14,14,19,26,18,24
3,0.0001,14,14,14,14,16,17,20,35
4,0.0001,14,14,14,14,16,17,22,26
5,0.0001,14,14,14,16,16,17,22,25
