run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.0001,40,34,78,70,90,100,103,116
2,0.0001,40,34,66,63,104,111,87,103
3,0.0001,34,43,37,75,88,71,104,99
4,0.0001,49,41,55,70,79,76,89,98
5,0.0001,51,61,43,74,98,98,82,76
