run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.0001,22,27,29,30,29,36,32,34
2,0.0001,24,27,33,32,30,43,33,39
3,0.0001,22,25,31,30,31,37,43,39
4,0.0001,25,27,35,30,29,33,45,37
5,0.0001,23,29,27,30,29,33,33,36
