run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.0001,11,15,15,24,20,10,20,12
2,0.0001,10,15,22,19,17,10,25,12
3,0.0001,10,15,22,17,19,10,19,12
4,0.0001,10,17,16,23,18,10,21,12
5,0.0001,11,16,22,37,22,10,20,12
