source,run,condition,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,first,last,gap,average,total,aggregate_welfare,gap_normalized,gini
simulation,1,,0.0001,22,23,14,19,23,17,29,20,14,29,15.0,20.875,167,2.42,-0.26,0.11152694610778435
simulation,2,,0.0001,22,23,14,16,21,17,19,29,14,29,15.0,20.125,161,2.54,-0.26,0.12189440993788825
simulation,3,,0.0001,26,27,14,16,15,21,21,32,14,32,18.0,21.5,172,2.32,-0.2,0.15697674418604657
simulation,4,,0.0001,22,22,14,16,21,17,25,28,14,28,14.0,20.625,165,2.46,-0.28,0.12045454545454537
simulation,5,,0.0001,22,30,14,16,19,17,23,21,14,30,16.0,20.25,162,2.52,-0.24,0.1265432098765431
experimental,,line,,22,26,30,34,38,42,46,50,22,50,28.0,36.0,288,0.0,0.0,0.14583333333333326
experimental,,1cut,,22,26,30,34,38,42,17,46,17,46,29.0,31.875,255,0.66,0.02,0.16813725490196085
