run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.3,10,13,16,37,25,23,29,34
2,0.3,9,14,21,15,19,24,44,34
3,0.3,9,13,21,16,32,18,24,35
4,0.3,9,13,16,19,15,23,25,41
5,0.3,9,14,14,22,30,39,26,34
