run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.3,42,45,53,81,104,88,93,79
2,0.3,38,56,49,60,88,83,102,93
3,0.3,40,43,58,70,61,80,98,89
4,0.3,37,41,61,68,88,76,110,104
5,0.3,39,46,63,82,69,106,115,80
