run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.3,19,20,20,21,16,16,22,18
2,0.3,20,23,16,22,17,16,19,29
3,0.3,23,25,18,21,17,17,41,24
4,0.3,20,36,22,17,16,19,26,19
5,0.3,18,34,18,18,16,18,28,18
