run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.0001,23,26,21,30,33,30,37,40
2,0.0001,20,28,33,33,33,30,34,40
3,0.0001,27,27,28,32,29,35,31,42
4,0.0001,29,25,35,30,33,30,33,34
5,0.0001,22,26,31,38,29,32,31,37
