run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.0001,9,14,14,21,23,18,35,31
2,0.0001,9,14,15,15,18,28,29,22
3,0.0001,9,13,15,21,23,16,24,26
4,0.0001,9,22,14,22,28,18,15,30
5,0.0001,9,14,18,15,20,19,30,48
