run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.0001,19,31,50,55,39,45,33,30
2,0.0001,24,29,59,39,49,38,44,30
3,0.0001,23,33,56,30,54,37,41,32
4,0.0001,19,30,44,44,39,53,37,30
5,0.0001,25,33,36,40,56,48,44,32
