run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.0001,18,25,30,41,63,45,37,58
2,0.0001,17,32,24,43,47,37,58,58
3,0.0001,19,24,27,35,48,64,53,62
4,0.0001,20,22,30,37,53,44,65,48
5,0.0001,20,26,42,31,54,33,55,59
