run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.0001,30,126,55,98,73,150,178,205
2,0.0001,30,102,54,179,76,155,397,130
3,0.0001,32,75,50,296,126,101,168,261
4,0.0001,30,56,94,213,190,116,137,161
5,0.0001,37,58,81,168,106,144,196,218
