run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.0001,27,32,51,58,70,118,86,93
2,0.0001,50,37,43,67,107,101,125,90
3,0.0001,27,78,30,56,118,65,94,99
4,0.0001,35,36,51,100,73,110,80,68
5,0.0001,51,32,36,97,87,74,58,112
