run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.0001,14,20,21,23,23,26,33,31
2,0.0001,15,19,22,31,31,24,24,35
3,0.0001,14,21,21,24,34,24,24,34
4,0.0001,14,19,19,24,23,25,33,26
5,0.0001,14,18,20,22,24,22,29,30
