run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.0001,45,56,37,60,77,93,95,106
2,0.0001,52,98,30,43,68,105,91,71
3,0.0001,48,86,30,54,100,72,122,109
4,0.0001,42,60,30,126,136,63,74,91
5,0.0001,84,100,30,41,53,97,111,70
