run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.0001,10,15,20,18,24,10,19,12
2,0.0001,10,15,20,21,19,10,21,12
3,0.0001,10,15,22,18,16,10,19,12
4,0.0001,10,15,18,22,19,10,20,12
5,0.0001,10,15,19,29,19,10,19,12
