run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.0001,17,31,25,52,36,55,43,73
2,0.0001,17,22,27,33,45,64,39,52
3,0.0001,17,26,29,43,34,47,55,58
4,0.0001,17,22,29,36,67,59,43,55
5,0.0001,17,24,35,36,43,67,55,51
