run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.0001,26,36,43,67,81,55,110,100
2,0.0001,27,65,74,82,95,46,58,108
3,0.0001,38,46,69,109,79,96,117,56
4,0.0001,30,33,42,61,75,79,106,89
5,0.0001,28,35,51,43,62,102,77,86
