run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.0001,36,18,39,27,33,46,29,22
2,0.0001,34,15,23,32,45,34,29,23
3,0.0001,36,15,22,45,34,60,29,24
4,0.0001,34,15,23,33,47,38,30,22
5,0.0001,36,15,22,31,48,35,27,22
