run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.001,46,42,85,51,71,24,36,12
2,0.001,25,48,36,59,70,39,26,12
3,0.001,19,38,36,46,66,47,27,12
4,0.001,43,32,49,57,26,73,39,12
5,0.001,21,25,43,44,55,62,35,12
