run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.001,42,57,30,105,59,79,66,95
2,0.001,64,58,30,42,112,77,102,90
3,0.001,36,46,30,81,72,116,57,95
4,0.001,36,62,30,145,55,94,78,115
5,0.001,121,83,30,44,96,56,108,69
