run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.001,21,30,61,27,37,40,33,32
2,0.001,17,43,33,56,75,38,47,30
3,0.001,21,35,39,46,68,59,44,30
4,0.001,17,24,42,55,38,62,38,30
5,0.001,19,31,60,37,42,39,62,31
