run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.001,28,24,19,33,58,65,43,14
2,0.001,26,21,25,43,44,46,36,14
3,0.001,24,20,36,34,41,44,52,14
4,0.001,29,26,20,45,45,61,47,16
5,0.001,24,31,31,43,38,55,24,14
