run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.001,16,22,25,48,32,56,62,78
2,0.001,16,25,46,38,65,34,48,51
3,0.001,16,25,40,49,28,62,34,55
4,0.001,16,25,61,34,44,38,50,73
5,0.001,16,27,28,38,54,47,68,83
