map_name,n_runs,univ_aggregate_welfare,univ_aggregate_welfare_sd,univ_inequality,univ_inequality_sd,univ_cardinal_harm,univ_cardinal_harm_sd,univ_ordinal_harm_blind,univ_ordinal_harm_blind_sd,univ_gini,univ_gini_sd
10esque,5,-1.6961038961038963,0.2907757115383681,0.3012987012987013,0.07195789702439,1.7948051948051948,0.24801454807464543,4.6,2.073644135332772,0.017414068255331223,0.012754205554872545
7esque,5,-1.8666666666666667,0.27932900199947835,0.47111111111111115,0.0329608821648696,1.9022222222222223,0.21175340888127267,3.2,2.489979919597747,0.05679594210873338,0.007595560742909783
9esque,5,-1.5583333333333333,0.842836439582965,0.2833333333333333,0.20550158826096154,2.0458333333333334,0.5734656460697731,8.0,0.7071067811865476,-0.023198944229701018,0.04004745438506602
maybe_4,5,0.20930232558139533,0.12631140106046762,0.24186046511627907,0.12588249862999404,1.2465116279069766,0.13718959259304764,12.0,0.0,0.06889002119863714,0.0224361363707621
maybe_5,5,0.8172413793103448,0.12528208361782728,-0.16551724137931031,0.03132052090445682,0.5620689655172414,0.05795771142748831,10.4,0.5477225575051662,-0.04182299157866458,0.010318976756678649
maybe_6,5,0.7333333333333333,0.09259387414209878,-0.18039215686274507,0.04882313567838718,0.10980392156862746,0.0429586319611895,3.6,0.5477225575051661,-0.03809050703507684,0.013274966735754139
new_maybe_1,5,-1.344186046511628,0.3478279975022187,0.43720930232558136,0.06659451657337837,2.144186046511628,0.3363662275677124,9.6,2.073644135332772,0.048548386138158164,0.021105051672460035
new_maybe_2,5,0.10454545454545452,0.26630700608058233,-0.0636363636363636,0.040655781409087086,0.19090909090909086,0.11655346731780078,2.0,1.224744871391589,-0.02033040762197226,0.01353174088854004
new_maybe_3,5,0.04745762711864404,0.17548717431247166,-0.07118644067796609,0.09236899385382176,0.6440677966101694,0.1860550711872894,6.4,1.6733200530681511,-0.03733704132925414,0.008412744379994086
new_maybe_4,5,-5.114285714285715,0.8761472071355525,1.0785714285714285,0.1195228609334394,5.228571428571429,0.8789451876295489,7.8,1.6431676725154984,0.0959977259352439,0.01640739731891444
new_maybe_5,5,-5.330188679245284,2.11818189804884,1.4283018867924528,0.8137195778901932,5.373584905660377,2.1320086815385926,6.8,1.4832396974191326,0.08079571990217801,0.06132296182403973
