source,run,condition,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,first,last,gap,average,total,aggregate_welfare,gap_normalized,gini
simulation,1,,0.0001,17,32,45,41,37,55,61,67,17,67,50.0,44.375,355,-2.3777777777777778,0.4888888888888889,0.19471830985915495
simulation,2,,0.0001,19,32,44,32,34,71,51,55,19,71,52.0,42.25,338,-2.0,0.5333333333333333,0.20192307692307687
simulation,3,,0.0001,19,25,61,79,43,43,54,39,19,79,60.0,45.375,363,-2.5555555555555554,0.7111111111111111,0.22210743801652888
simulation,4,,0.0001,21,28,33,57,41,43,66,54,21,66,45.0,42.875,343,-2.111111111111111,0.37777777777777777,0.19132653061224492
simulation,5,,0.0001,26,26,30,44,47,76,44,67,26,76,50.0,45.0,360,-2.488888888888889,0.4888888888888889,0.2104166666666667
simulation,6,,0.0001,19,23,31,47,47,59,43,49,19,59,40.0,39.75,318,-1.5555555555555556,0.26666666666666666,0.18160377358490565
simulation,7,,0.0001,19,27,28,61,47,58,66,54,19,66,47.0,45.0,360,-2.488888888888889,0.4222222222222222,0.20694444444444438
simulation,8,,0.0001,17,25,32,39,56,50,67,76,17,76,59.0,45.25,362,-2.533333333333333,0.6888888888888889,0.2437845303867403
simulation,9,,0.0001,21,25,31,43,49,63,49,63,21,63,42.0,43.0,344,-2.1333333333333333,0.3111111111111111,0.19767441860465107
simulation,10,,0.0001,19,29,38,51,31,53,67,75,19,75,56.0,45.375,363,-2.5555555555555554,0.6222222222222222,0.22761707988980717
simulation,11,,0.0001,23,29,40,34,53,62,81,65,23,81,58.0,48.375,387,-3.088888888888889,0.6666666666666666,0.22060723514211888
simulation,12,,0.0001,21,25,65,36,43,58,57,40,21,65,44.0,43.125,345,-2.1555555555555554,0.35555555555555557,0.19528985507246377
simulation,13,,0.0001,21,24,34,44,60,52,44,58,21,60,39.0,42.125,337,-1.9777777777777779,0.24444444444444444,0.18434718100890213
simulation,14,,0.0001,19,24,31,39,64,56,51,47,19,64,45.0,41.375,331,-1.8444444444444446,0.37777777777777777,0.20506042296072513
simulation,15,,0.0001,21,27,43,61,39,68,54,45,21,68,47.0,44.75,358,-2.4444444444444446,0.4222222222222222,0.19064245810055858
simulation,16,,0.0001,17,31,34,43,36,54,64,64,17,64,47.0,42.875,343,-2.111111111111111,0.4222222222222222,0.2044460641399417
simulation,17,,0.0001,19,24,38,80,54,46,34,65,19,80,61.0,45.0,360,-2.488888888888889,0.7333333333333333,0.24305555555555558
simulation,18,,0.0001,27,26,33,69,46,41,56,64,26,69,43.0,45.25,362,-2.533333333333333,0.3333333333333333,0.19337016574585641
simulation,19,,0.0001,17,28,31,55,40,39,51,66,17,66,49.0,40.875,327,-1.7555555555555555,0.4666666666666667,0.20603975535168195
simulation,20,,0.0001,23,30,22,55,49,42,63,67,22,67,45.0,43.875,351,-2.2888888888888888,0.37777777777777777,0.21260683760683752
simulation,21,,0.0001,19,31,25,37,60,46,50,63,19,63,44.0,41.375,331,-1.8444444444444446,0.35555555555555557,0.2073262839879153
simulation,22,,0.0001,17,24,48,32,63,55,58,38,17,63,46.0,41.875,335,-1.9333333333333333,0.4,0.21305970149253728
simulation,23,,0.0001,17,27,33,38,48,53,64,59,17,64,47.0,42.375,339,-2.022222222222222,0.4222222222222222,0.20612094395280245
simulation,24,,0.0001,19,29,50,56,33,69,41,64,19,69,50.0,45.125,361,-2.511111111111111,0.4888888888888889,0.20879501385041555
simulation,25,,0.0001,21,25,53,38,41,50,63,66,21,66,45.0,44.625,357,-2.422222222222222,0.37777777777777777,0.19572829131652658
simulation,26,,0.0001,19,25,37,39,61,42,53,56,19,61,42.0,41.5,332,-1.8666666666666667,0.3111111111111111,0.18825301204819267
simulation,27,,0.0001,19,21,30,47,43,57,68,50,19,68,49.0,41.875,335,-1.9333333333333333,0.4666666666666667,0.21902985074626868
simulation,28,,0.0001,21,30,38,29,51,65,52,65,21,65,44.0,43.875,351,-2.2888888888888888,0.35555555555555557,0.20192307692307687
simulation,29,,0.0001,19,29,27,61,37,48,64,51,19,64,45.0,42.0,336,-1.9555555555555555,0.37777777777777777,0.20907738095238093
simulation,30,,0.0001,17,26,35,40,60,51,50,64,17,64,47.0,42.875,343,-2.111111111111111,0.4222222222222222,0.2029883381924198
simulation,31,,0.0001,23,24,33,38,53,69,59,47,23,69,46.0,43.25,346,-2.1777777777777776,0.4,0.20447976878612706
simulation,32,,0.0001,19,24,49,36,69,45,68,54,19,69,50.0,45.5,364,-2.577777777777778,0.4888888888888889,0.21565934065934056
simulation,33,,0.0001,19,33,25,38,44,73,63,63,19,73,54.0,44.75,358,-2.4444444444444446,0.5777777777777777,0.23184357541899447
simulation,34,,0.0001,19,25,31,42,45,61,57,58,19,61,42.0,42.25,338,-2.0,0.3111111111111111,0.1997041420118344
simulation,35,,0.0001,19,26,31,49,61,55,39,46,19,61,42.0,40.75,326,-1.7333333333333334,0.3111111111111111,0.19171779141104284
simulation,36,,0.0001,19,25,38,49,46,62,58,78,19,78,59.0,46.875,375,-2.8222222222222224,0.6888888888888889,0.22033333333333327
simulation,37,,0.0001,17,29,30,41,44,58,62,48,17,62,45.0,41.125,329,-1.8,0.37777777777777777,0.1964285714285714
simulation,38,,0.0001,21,25,34,51,70,42,61,48,21,70,49.0,44.0,352,-2.311111111111111,0.4666666666666667,0.20596590909090917
simulation,39,,0.0001,23,29,37,42,49,63,59,71,23,71,48.0,46.625,373,-2.7777777777777777,0.4444444444444444,0.19403485254691688
simulation,40,,0.0001,23,34,43,26,54,55,69,61,23,69,46.0,45.625,365,-2.6,0.4,0.19554794520547936
simulation,41,,0.0001,21,53,25,40,34,42,62,67,21,67,46.0,43.0,344,-2.1333333333333333,0.4,0.20566860465116288
simulation,42,,0.0001,19,30,32,39,46,51,62,59,19,62,43.0,42.25,338,-2.0,0.3333333333333333,0.18860946745562135
simulation,43,,0.0001,19,24,55,39,30,46,65,62,19,65,46.0,42.5,340,-2.0444444444444443,0.4,0.21838235294117636
simulation,44,,0.0001,21,22,36,35,53,43,69,64,21,69,48.0,42.875,343,-2.111111111111111,0.4444444444444444,0.22120991253644307
simulation,45,,0.0001,19,23,31,46,81,45,73,61,19,81,62.0,47.375,379,-2.911111111111111,0.7555555555555555,0.25560686015831124
simulation,46,,0.0001,19,26,58,63,29,38,44,54,19,63,44.0,41.375,331,-1.8444444444444446,0.35555555555555557,0.2073262839879153
simulation,47,,0.0001,17,24,38,33,46,51,66,58,17,66,49.0,41.625,333,-1.8888888888888888,0.4666666666666667,0.21584084084084076
simulation,48,,0.0001,19,23,42,33,59,46,63,72,19,72,53.0,44.625,357,-2.422222222222222,0.5555555555555556,0.22864145658263313
simulation,49,,0.0001,21,52,32,42,59,43,75,64,21,75,54.0,48.5,388,-3.111111111111111,0.5777777777777777,0.1926546391752577
