source,run,condition,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,first,last,gap,average,total,aggregate_welfare,gap_normalized,gini
simulation,18,,0.0001,49,60,43,57,46,80,71,77,43,80,37.0,60.375,483,-3.3958333333333335,0.4375,0.125
simulation,19,,0.0001,49,69,43,75,52,88,78,86,43,88,45.0,67.5,540,-4.583333333333333,0.6041666666666666,0.13518518518518507
simulation,20,,0.0001,50,65,40,58,43,90,71,73,40,90,50.0,61.25,490,-3.5416666666666665,0.7083333333333334,0.14540816326530615
simulation,21,,0.0001,54,92,48,84,62,75,64,87,48,92,44.0,70.75,566,-5.125,0.5833333333333334,0.12146643109540634
simulation,22,,0.0001,76,90,43,55,72,59,63,79,43,90,47.0,67.125,537,-4.520833333333333,0.6458333333333334,0.11848230912476732
simulation,23,,0.0001,59,75,56,74,54,69,102,84,54,102,48.0,71.625,573,-5.270833333333333,0.6666666666666666,0.11540139616055844
simulation,24,,0.0001,72,65,46,54,52,95,80,71,46,95,49.0,66.875,535,-4.479166666666667,0.6875,0.1268691588785047
simulation,25,,0.0001,67,82,42,55,49,61,76,85,42,85,43.0,64.625,517,-4.104166666666667,0.5625,0.1293520309477756
simulation,26,,0.0001,98,88,46,50,85,74,63,94,46,98,52.0,74.75,598,-5.791666666666667,0.75,0.14005016722408037
simulation,27,,0.0001,49,89,48,67,66,59,71,86,48,89,41.0,66.875,535,-4.479166666666667,0.5208333333333334,0.11892523364485985
simulation,28,,0.0001,50,61,45,82,58,82,96,74,45,96,51.0,68.5,548,-4.75,0.7291666666666666,0.13731751824817517
simulation,29,,0.0001,66,86,42,58,45,57,77,79,42,86,44.0,63.75,510,-3.9583333333333335,0.5833333333333334,0.13382352941176467
simulation,30,,0.0001,78,82,44,49,43,68,59,95,43,95,52.0,64.75,518,-4.125,0.75,0.15685328185328196
simulation,31,,0.0001,59,75,42,67,43,55,79,93,42,93,51.0,64.125,513,-4.020833333333333,0.7291666666666666,0.14741715399610134
simulation,32,,0.0001,68,75,45,53,45,84,66,95,45,95,50.0,66.375,531,-4.395833333333333,0.7083333333333334,0.14430320150659126
simulation,33,,0.0001,84,74,53,57,45,56,70,83,45,84,39.0,65.25,522,-4.208333333333333,0.4791666666666667,0.11733716475095779
simulation,34,,0.0001,71,84,41,60,56,66,89,92,41,92,51.0,69.875,559,-4.979166666666667,0.7291666666666666,0.1339445438282647
simulation,35,,0.0001,69,88,49,46,60,74,95,73,46,95,49.0,69.25,554,-4.875,0.6875,0.13176895306859215
simulation,36,,0.0001,73,70,44,59,50,54,63,81,44,81,37.0,61.75,494,-3.625,0.4375,0.1077935222672064
simulation,37,,0.0001,46,84,41,62,71,58,62,82,41,84,43.0,63.25,506,-3.875,0.5625,0.12845849802371534
simulation,38,,0.0001,65,81,56,48,43,77,68,93,43,93,50.0,66.375,531,-4.395833333333333,0.7083333333333334,0.13677024482109235
simulation,39,,0.0001,45,61,53,73,56,84,75,81,45,84,39.0,66.0,528,-4.333333333333333,0.4791666666666667,0.1141098484848484
simulation,40,,0.0001,51,86,44,70,49,64,64,86,44,86,42.0,64.25,514,-4.041666666666667,0.5416666666666666,0.13035019455252916
simulation,41,,0.0001,51,78,41,57,46,65,69,90,41,90,49.0,62.125,497,-3.6875,0.6875,0.14210261569416494
simulation,42,,0.0001,54,67,42,80,60,71,101,94,42,101,59.0,71.125,569,-5.1875,0.8958333333333334,0.14872583479789103
simulation,43,,0.0001,75,74,48,46,53,90,66,85,46,90,44.0,67.125,537,-4.520833333333333,0.5833333333333334,0.13198324022346375
simulation,44,,0.0001,47,80,39,56,51,61,80,71,39,80,41.0,60.625,485,-3.4375,0.5208333333333334,0.13324742268041234
simulation,45,,0.0001,82,92,45,89,43,50,52,66,43,92,49.0,64.875,519,-4.145833333333333,0.6875,0.1620905587668593
simulation,46,,0.0001,60,72,42,46,44,80,62,68,42,80,38.0,59.25,474,-3.2083333333333335,0.4583333333333333,0.125
simulation,47,,0.0001,86,70,45,58,49,72,95,85,45,95,50.0,70.0,560,-5.0,0.7083333333333334,0.13794642857142847
simulation,48,,0.0001,47,98,45,65,56,60,78,75,45,98,53.0,65.5,524,-4.25,0.7708333333333334,0.1402671755725191
simulation,49,,0.0001,49,71,44,88,66,76,58,81,44,88,44.0,66.625,533,-4.4375,0.5833333333333334,0.12359287054409007
simulation,50,,0.0001,48,67,55,80,45,56,83,104,45,104,59.0,67.25,538,-4.541666666666667,0.8958333333333334,0.15659851301115246
experimental,,line,,32,33,37,38,42,43,47,48,32,48,16.0,40.0,320,0.0,0.0,0.07968749999999991
experimental,,1cut,,32,33,30,37,38,42,43,47,30,47,17.0,37.75,302,0.375,0.020833333333333332,0.08360927152317887
