source,run,condition,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,first,last,gap,average,total,aggregate_welfare,gap_normalized,gini
simulation,1,,0.0001,26,36,81,47,59,92,102,76,26,102,76.0,64.875,519,-1.6493506493506493,0.2597402597402597,0.22422928709055867
simulation,2,,0.0001,26,34,98,56,46,73,75,105,26,105,79.0,64.125,513,-1.5714285714285714,0.2987012987012987,0.23806042884990264
simulation,3,,0.0001,31,38,48,67,57,79,93,107,31,107,76.0,65.0,520,-1.6623376623376624,0.2597402597402597,0.21875
simulation,4,,0.0001,26,31,47,63,72,68,89,104,26,104,78.0,62.5,500,-1.4025974025974026,0.2857142857142857,0.2290000000000001
simulation,5,,0.0001,39,48,36,62,118,75,103,85,36,118,82.0,70.75,566,-2.25974025974026,0.33766233766233766,0.22482332155477036
simulation,6,,0.0001,34,39,60,65,108,95,85,72,34,108,74.0,69.75,558,-2.155844155844156,0.23376623376623376,0.19713261648745517
simulation,7,,0.0001,31,63,52,79,89,117,70,110,31,117,86.0,76.375,611,-2.844155844155844,0.38961038961038963,0.20028641571194772
simulation,8,,0.0001,24,32,73,41,100,55,81,93,24,100,76.0,62.375,499,-1.3896103896103895,0.2597402597402597,0.24423847695390788
simulation,9,,0.0001,25,46,67,40,94,81,77,105,25,105,80.0,66.875,535,-1.8571428571428572,0.3116883116883117,0.2207943925233644
simulation,10,,0.0001,24,49,41,57,104,112,69,82,24,112,88.0,67.25,538,-1.896103896103896,0.4155844155844156,0.24210037174721188
simulation,11,,0.0001,52,35,46,112,107,84,93,69,35,112,77.0,74.75,598,-2.675324675324675,0.2727272727272727,0.20526755852842804
simulation,12,,0.0001,48,36,53,65,123,79,107,100,36,123,87.0,76.375,611,-2.844155844155844,0.4025974025974026,0.21665302782324058
simulation,13,,0.0001,25,33,49,55,76,87,105,64,25,105,80.0,61.75,494,-1.3246753246753247,0.3116883116883117,0.2327935222672064
simulation,14,,0.0001,26,34,43,88,55,99,106,77,26,106,80.0,66.0,528,-1.7662337662337662,0.3116883116883117,0.24668560606060597
simulation,15,,0.0001,28,38,58,47,92,80,69,104,28,104,76.0,64.5,516,-1.6103896103896105,0.2597402597402597,0.22093023255813948
simulation,16,,0.0001,30,103,61,50,75,83,117,90,30,117,87.0,76.125,609,-2.8181818181818183,0.4025974025974026,0.19889162561576357
simulation,17,,0.0001,25,56,32,47,83,106,71,92,25,106,81.0,64.0,512,-1.5584415584415585,0.3246753246753247,0.24169921875
