source,run,condition,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,first,last,gap,average,total,aggregate_welfare,gap_normalized,gini
simulation,1,,0.0001,20,19,19,23,23,25,27,29,19,29,10.0,23.125,185,1.4,-0.4,0.08445945945945943
simulation,2,,0.0001,20,17,25,24,28,22,34,39,17,39,22.0,26.125,209,0.8666666666666667,-0.13333333333333333,0.14533492822966498
simulation,3,,0.0001,16,19,19,23,22,27,29,31,16,31,15.0,23.25,186,1.3777777777777778,-0.28888888888888886,0.12096774193548376
simulation,4,,0.0001,19,19,22,25,20,29,31,28,19,31,12.0,24.125,193,1.2222222222222223,-0.35555555555555557,0.10427461139896366
simulation,5,,0.0001,18,17,21,26,31,26,36,36,17,36,19.0,26.375,211,0.8222222222222222,-0.2,0.14988151658767768
simulation,6,,0.0001,16,21,21,23,22,27,34,39,16,39,23.0,25.375,203,1.0,-0.1111111111111111,0.15086206896551735
simulation,7,,0.0001,18,17,19,24,26,31,30,34,17,34,17.0,24.875,199,1.0888888888888888,-0.24444444444444444,0.13756281407035176
simulation,8,,0.0001,21,17,20,21,29,27,30,30,17,30,13.0,24.375,195,1.1777777777777778,-0.3333333333333333,0.10961538461538467
simulation,9,,0.0001,20,23,20,32,26,28,27,31,20,32,12.0,25.875,207,0.9111111111111111,-0.35555555555555557,0.0935990338164252
simulation,10,,0.0001,18,21,24,22,21,26,29,31,18,31,13.0,24.0,192,1.2444444444444445,-0.3333333333333333,0.09635416666666674
simulation,11,,0.0001,16,19,22,23,29,29,27,33,16,33,17.0,24.75,198,1.1111111111111112,-0.24444444444444444,0.1224747474747474
simulation,12,,0.0001,20,21,19,26,22,26,31,30,19,31,12.0,24.375,195,1.1777777777777778,-0.35555555555555557,0.09807692307692317
simulation,13,,0.0001,18,21,22,32,22,24,28,29,18,32,14.0,24.5,196,1.1555555555555554,-0.3111111111111111,0.10076530612244894
simulation,14,,0.0001,18,18,20,25,25,25,25,35,18,35,17.0,23.875,191,1.2666666666666666,-0.24444444444444444,0.11060209424083767
simulation,15,,0.0001,18,21,21,23,24,23,35,33,18,35,17.0,24.75,198,1.1111111111111112,-0.24444444444444444,0.11868686868686873
simulation,16,,0.0001,20,18,21,24,23,24,30,28,18,30,12.0,23.5,188,1.3333333333333333,-0.35555555555555557,0.08909574468085113
simulation,17,,0.0001,19,23,19,19,23,31,28,42,19,42,23.0,25.5,204,0.9777777777777777,-0.1111111111111111,0.1519607843137254
simulation,18,,0.0001,19,20,23,34,26,26,24,24,19,34,15.0,24.5,196,1.1555555555555554,-0.28888888888888886,0.09183673469387754
simulation,19,,0.0001,20,21,18,22,31,32,26,31,18,32,14.0,25.125,201,1.0444444444444445,-0.3111111111111111,0.11629353233830853
