source,run,condition,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,first,last,gap,average,total,aggregate_welfare,gap_normalized,gini
simulation,1,,0.0001,10,15,22,17,18,10,23,12,10,23,13.0,15.875,127,2.3095238095238093,-0.35714285714285715,0.16830708661417315
simulation,2,,0.0001,11,15,14,29,17,10,21,12,10,29,19.0,16.125,129,2.261904761904762,-0.21428571428571427,0.19282945736434098
simulation,3,,0.0001,10,15,17,26,23,10,19,12,10,26,16.0,16.5,132,2.1904761904761907,-0.2857142857142857,0.18939393939393945
simulation,4,,0.0001,10,15,25,18,18,10,20,12,10,25,15.0,16.0,128,2.2857142857142856,-0.30952380952380953,0.171875
simulation,5,,0.0001,13,15,19,26,17,10,21,12,10,26,16.0,16.625,133,2.1666666666666665,-0.2857142857142857,0.1663533834586466
simulation,6,,0.0001,10,18,22,17,16,10,21,12,10,22,12.0,15.75,126,2.3333333333333335,-0.38095238095238093,0.15674603174603186
simulation,7,,0.0001,10,15,24,26,17,10,19,12,10,26,16.0,16.625,133,2.1666666666666665,-0.2857142857142857,0.19266917293233088
simulation,8,,0.0001,10,15,18,23,15,10,21,12,10,23,13.0,15.5,124,2.380952380952381,-0.35714285714285715,0.16532258064516125
simulation,9,,0.0001,10,15,24,18,16,10,20,12,10,24,14.0,15.625,125,2.357142857142857,-0.3333333333333333,0.16700000000000004
simulation,10,,0.0001,10,16,18,25,17,10,21,12,10,25,15.0,16.125,129,2.261904761904762,-0.30952380952380953,0.17344961240310086
simulation,11,,0.0001,10,15,22,20,18,12,19,12,10,22,12.0,16.0,128,2.2857142857142856,-0.38095238095238093,0.14453125
simulation,12,,0.0001,10,16,18,28,19,10,21,12,10,28,18.0,16.75,134,2.142857142857143,-0.23809523809523808,0.19029850746268662
simulation,13,,0.0001,13,15,14,27,17,10,25,12,10,27,17.0,16.625,133,2.1666666666666665,-0.2619047619047619,0.18515037593984962
simulation,14,,0.0001,12,15,14,21,21,11,19,12,11,21,10.0,15.625,125,2.357142857142857,-0.42857142857142855,0.137
simulation,15,,0.0001,10,16,24,19,18,10,21,12,10,24,14.0,16.25,130,2.238095238095238,-0.3333333333333333,0.1692307692307693
simulation,16,,0.0001,11,15,14,24,19,10,20,12,10,24,14.0,15.625,125,2.357142857142857,-0.3333333333333333,0.16500000000000004
simulation,17,,0.0001,10,15,19,23,19,11,19,12,10,23,13.0,16.0,128,2.2857142857142856,-0.35714285714285715,0.15234375
simulation,18,,0.0001,10,16,25,18,18,11,19,12,10,25,15.0,16.125,129,2.261904761904762,-0.30952380952380953,0.15988372093023262
simulation,19,,0.0001,10,15,18,27,19,12,19,12,10,27,17.0,16.5,132,2.1904761904761907,-0.2619047619047619,0.16856060606060597
