source,run,condition,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,first,last,gap,average,total,aggregate_welfare,gap_normalized,gini
simulation,1,,0.0001,15,24,34,44,51,19,17,17,15,51,36.0,27.625,221,0.2558139534883721,0.18604651162790697,0.2505656108597285
simulation,2,,0.0001,15,24,33,42,58,20,17,17,15,58,43.0,28.25,226,0.13953488372093023,0.3488372093023256,0.26438053097345127
simulation,3,,0.0001,15,24,33,42,51,19,17,17,15,51,36.0,27.25,218,0.32558139534883723,0.18604651162790697,0.24655963302752304
simulation,4,,0.0001,15,25,33,43,54,19,17,17,15,54,39.0,27.875,223,0.20930232558139536,0.2558139534883721,0.2561659192825112
simulation,5,,0.0001,15,28,46,43,54,19,17,17,15,54,39.0,29.875,239,-0.16279069767441862,0.2558139534883721,0.26412133891213396
simulation,6,,0.0001,15,24,33,42,53,21,17,17,15,53,38.0,27.75,222,0.23255813953488372,0.23255813953488372,0.24887387387387383
simulation,7,,0.0001,15,26,33,43,28,20,17,17,15,43,28.0,24.875,199,0.7674418604651163,0.0,0.19786432160804024
simulation,8,,0.0001,15,24,33,42,53,19,17,17,15,53,38.0,27.5,220,0.27906976744186046,0.23255813953488372,0.2522727272727272
simulation,9,,0.0001,15,24,43,34,54,19,17,17,15,54,39.0,27.875,223,0.20930232558139536,0.2558139534883721,0.2572869955156951
simulation,10,,0.0001,15,28,33,46,54,21,17,17,15,54,39.0,28.875,231,0.023255813953488372,0.2558139534883721,0.25595238095238093
simulation,11,,0.0001,15,24,33,42,51,19,17,17,15,51,36.0,27.25,218,0.32558139534883723,0.18604651162790697,0.24655963302752304
simulation,12,,0.0001,15,36,25,46,60,19,17,17,15,60,45.0,29.375,235,-0.06976744186046512,0.3953488372093023,0.2781914893617021
simulation,13,,0.0001,15,24,59,34,42,20,17,17,15,59,44.0,28.5,228,0.09302325581395349,0.37209302325581395,0.26754385964912286
simulation,14,,0.0001,15,24,33,44,51,19,17,17,15,51,36.0,27.5,220,0.27906976744186046,0.18604651162790697,0.25
simulation,15,,0.0001,15,24,33,45,47,21,17,17,15,47,32.0,27.375,219,0.3023255813953488,0.09302325581395349,0.23687214611872154
simulation,16,,0.0001,15,24,37,59,45,26,17,17,15,59,44.0,30.0,240,-0.18604651162790697,0.37209302325581395,0.265625
simulation,17,,0.0001,15,24,34,42,58,19,17,17,15,58,43.0,28.25,226,0.13953488372093023,0.3488372093023256,0.2665929203539823
