source,run,condition,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,first,last,gap,average,total,aggregate_welfare,gap_normalized,gini
simulation,24,,0.0001,35,45,77,113,58,83,105,67,35,113,78.0,72.875,583,-4.344827586206897,0.8103448275862069,0.19961406518010283
simulation,25,,0.0001,29,39,88,69,48,49,121,98,29,121,92.0,67.625,541,-3.6206896551724137,1.0517241379310345,0.24930683918669128
simulation,26,,0.0001,72,66,78,117,108,144,121,153,66,153,87.0,107.375,859,-9.10344827586207,0.9655172413793104,0.1610884749708963
simulation,27,,0.0001,37,39,59,97,79,116,129,90,37,129,92.0,80.75,646,-5.431034482758621,1.0517241379310345,0.22329721362229105
simulation,28,,0.0001,45,50,62,67,83,115,103,122,45,122,77.0,80.875,647,-5.448275862068965,0.7931034482758621,0.19377897990726423
simulation,29,,0.0001,33,81,39,51,126,56,88,115,33,126,93.0,73.625,589,-4.448275862068965,1.0689655172413792,0.24766553480475384
simulation,30,,0.0001,35,98,79,46,88,54,115,62,35,115,80.0,72.125,577,-4.241379310344827,0.8448275862068966,0.20342287694973993
simulation,31,,0.0001,51,64,74,116,108,130,121,137,51,137,86.0,100.125,801,-8.10344827586207,0.9482758620689655,0.16869538077403257
simulation,32,,0.0001,28,39,86,117,54,79,121,100,28,121,93.0,78.0,624,-5.051724137931035,1.0689655172413792,0.2375801282051282
simulation,33,,0.0001,33,41,70,120,101,76,127,71,33,127,94.0,79.875,639,-5.310344827586207,1.0862068965517242,0.2251564945226916
simulation,34,,0.0001,28,64,54,81,35,87,106,117,28,117,89.0,71.5,572,-4.155172413793103,1.0,0.23907342657342667
simulation,35,,0.0001,38,40,49,113,77,85,106,127,38,127,89.0,79.375,635,-5.241379310344827,1.0,0.2297244094488189
simulation,36,,0.0001,36,73,68,96,69,117,132,97,36,132,96.0,86.0,688,-6.155172413793103,1.1206896551724137,0.18604651162790709
simulation,37,,0.0001,29,41,50,113,68,104,80,91,29,113,84.0,72.0,576,-4.224137931034483,0.9137931034482759,0.22526041666666674
simulation,38,,0.0001,42,118,85,93,36,131,148,104,36,148,112.0,94.625,757,-7.344827586206897,1.396551724137931,0.22110303830911482
simulation,39,,0.0001,32,34,53,100,56,90,71,116,32,116,84.0,69.0,552,-3.810344827586207,0.9137931034482759,0.23641304347826098
simulation,40,,0.0001,39,95,55,102,120,128,60,143,39,143,104.0,92.75,742,-7.086206896551724,1.2586206896551724,0.21563342318059298
simulation,41,,0.0001,41,68,45,60,104,87,122,108,41,122,81.0,79.375,635,-5.241379310344827,0.8620689655172413,0.2033464566929133
simulation,42,,0.0001,32,42,50,55,72,102,86,110,32,110,78.0,68.625,549,-3.7586206896551726,0.8103448275862069,0.22108378870673961
simulation,43,,0.0001,35,39,52,115,80,71,95,120,35,120,85.0,75.875,607,-4.758620689655173,0.9310344827586207,0.22920098846787473
simulation,44,,0.0001,40,42,85,56,70,123,93,112,40,123,83.0,77.625,621,-5.0,0.896551724137931,0.2127616747181964
simulation,45,,0.0001,29,67,64,48,88,60,106,125,29,125,96.0,73.375,587,-4.413793103448276,1.1206896551724137,0.223381601362862
simulation,46,,0.0001,32,36,63,81,92,102,125,66,32,125,93.0,74.625,597,-4.586206896551724,1.0689655172413792,0.22675879396984921
simulation,47,,0.0001,53,56,65,121,135,93,106,88,53,135,82.0,89.625,717,-6.655172413793103,0.8793103448275862,0.17904463040446306
simulation,48,,0.0001,33,110,56,37,75,90,101,128,33,128,95.0,78.75,630,-5.155172413793103,1.103448275862069,0.23412698412698418
simulation,49,,0.0001,30,42,77,128,59,75,112,106,30,128,98.0,78.625,629,-5.137931034482759,1.1551724137931034,0.23430047694753586
simulation,50,,0.0001,35,39,59,85,64,101,90,112,35,112,77.0,73.125,585,-4.379310344827586,0.7931034482758621,0.2057692307692307
experimental,,line,,27,28,29,43,44,45,57,58,27,58,31.0,41.375,331,0.0,0.0,0.15521148036253773
experimental,,1cut,,30,31,32,43,44,56,42,57,30,57,27.0,41.875,335,-0.06896551724137931,-0.06896551724137931,0.1309701492537314
