source,run,condition,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,first,last,gap,average,total,aggregate_welfare,gap_normalized,gini
simulation,1,,0.0001,15,21,21,28,26,28,36,40,15,40,25.0,26.875,215,0.3953488372093023,-0.06976744186046512,0.15872093023255807
simulation,2,,0.0001,14,24,20,24,22,29,29,27,14,29,15.0,23.625,189,1.0,-0.3023255813953488,0.10912698412698418
simulation,3,,0.0001,14,19,21,21,25,26,28,36,14,36,22.0,23.75,190,0.9767441860465116,-0.13953488372093023,0.1434210526315789
simulation,4,,0.0001,15,21,21,21,31,25,28,34,15,34,19.0,24.5,196,0.8372093023255814,-0.20930232558139536,0.13265306122448983
simulation,5,,0.0001,14,19,23,20,26,29,29,29,14,29,15.0,23.625,189,1.0,-0.3023255813953488,0.12235449735449744
simulation,6,,0.0001,14,19,20,22,27,28,25,31,14,31,17.0,23.25,186,1.069767441860465,-0.2558139534883721,0.1263440860215055
simulation,7,,0.0001,15,21,21,21,28,41,26,34,15,41,26.0,25.875,207,0.5813953488372093,-0.046511627906976744,0.16485507246376807
simulation,8,,0.0001,17,21,21,25,23,30,27,35,17,35,18.0,24.875,199,0.7674418604651163,-0.23255813953488372,0.11997487437185939
simulation,9,,0.0001,15,23,21,27,22,21,34,41,15,41,26.0,25.5,204,0.6511627906976745,-0.046511627906976744,0.16299019607843146
simulation,10,,0.0001,14,19,24,24,23,32,25,32,14,32,18.0,24.125,193,0.9069767441860465,-0.23255813953488372,0.12759067357512954
simulation,11,,0.0001,14,19,26,21,25,32,25,37,14,37,23.0,24.875,199,0.7674418604651163,-0.11627906976744186,0.15138190954773867
simulation,12,,0.0001,14,20,21,30,22,25,36,32,14,36,22.0,25.0,200,0.7441860465116279,-0.13953488372093023,0.15250000000000008
simulation,13,,0.0001,16,19,24,22,27,40,22,40,16,40,24.0,26.25,210,0.5116279069767442,-0.09302325581395349,0.17261904761904767
simulation,14,,0.0001,14,19,23,26,30,28,27,36,14,36,22.0,25.375,203,0.6744186046511628,-0.13953488372093023,0.13854679802955672
simulation,15,,0.0001,15,21,23,22,28,21,33,33,15,33,18.0,24.5,196,0.8372093023255814,-0.23255813953488372,0.13265306122448983
simulation,16,,0.0001,14,19,20,30,23,24,29,36,14,36,22.0,24.375,195,0.8604651162790697,-0.13953488372093023,0.15192307692307683
simulation,17,,0.0001,14,23,21,27,21,35,31,30,14,35,21.0,25.25,202,0.6976744186046512,-0.16279069767441862,0.141089108910891
simulation,18,,0.0001,15,22,21,21,39,26,36,32,15,39,24.0,26.5,212,0.46511627906976744,-0.09302325581395349,0.16509433962264142
simulation,19,,0.0001,16,19,21,27,24,26,34,29,16,34,18.0,24.5,196,0.8372093023255814,-0.23255813953488372,0.125
simulation,20,,0.0001,15,19,21,21,22,31,29,27,15,31,16.0,23.125,185,1.0930232558139534,-0.27906976744186046,0.12229729729729732
simulation,21,,0.0001,17,19,18,21,26,25,32,36,17,36,19.0,24.25,194,0.8837209302325582,-0.20930232558139536,0.14690721649484528
simulation,22,,0.0001,14,21,20,25,26,23,37,33,14,37,23.0,24.875,199,0.7674418604651163,-0.11627906976744186,0.15263819095477382
simulation,23,,0.0001,14,27,19,23,27,30,29,41,14,41,27.0,26.25,210,0.5116279069767442,-0.023255813953488372,0.15595238095238084
simulation,24,,0.0001,14,27,20,30,31,24,24,40,14,40,26.0,26.25,210,0.5116279069767442,-0.046511627906976744,0.15357142857142847
simulation,25,,0.0001,14,19,21,22,23,32,39,37,14,39,25.0,25.875,207,0.5813953488372093,-0.06976744186046512,0.18055555555555558
simulation,26,,0.0001,15,19,23,21,24,38,30,32,15,38,23.0,25.25,202,0.6976744186046512,-0.11627906976744186,0.1571782178217822
simulation,27,,0.0001,14,19,21,22,21,32,24,33,14,33,19.0,23.25,186,1.069767441860465,-0.20930232558139536,0.13978494623655924
simulation,28,,0.0001,14,28,21,23,25,26,31,31,14,31,17.0,24.875,199,0.7674418604651163,-0.2558139534883721,0.1162060301507537
simulation,29,,0.0001,14,19,21,24,24,29,23,33,14,33,19.0,23.375,187,1.0465116279069768,-0.20930232558139536,0.12901069518716568
simulation,30,,0.0001,14,24,21,21,24,31,35,32,14,35,21.0,25.25,202,0.6976744186046512,-0.16279069767441862,0.14356435643564347
simulation,31,,0.0001,14,19,20,21,25,28,33,35,14,35,21.0,24.375,195,0.8604651162790697,-0.16279069767441862,0.15705128205128216
simulation,32,,0.0001,16,20,20,23,36,24,45,31,16,45,29.0,26.875,215,0.3953488372093023,0.023255813953488372,0.18430232558139537
simulation,33,,0.0001,16,19,20,25,25,27,32,37,16,37,21.0,25.125,201,0.7209302325581395,-0.16279069767441862,0.14490049751243772
simulation,34,,0.0001,14,19,22,20,26,30,34,41,14,41,27.0,25.75,206,0.6046511627906976,-0.023255813953488372,0.1808252427184467
simulation,35,,0.0001,14,20,29,24,24,24,33,32,14,33,19.0,25.0,200,0.7441860465116279,-0.20930232558139536,0.1299999999999999
simulation,36,,0.0001,14,21,23,21,21,27,32,32,14,32,18.0,23.875,191,0.9534883720930233,-0.23255813953488372,0.13154450261780104
