source,run,condition,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,first,last,gap,average,total,aggregate_welfare,gap_normalized,gini
simulation,22,,0.0001,18,22,20,17,16,16,27,18,16,27,11.0,19.25,154,2.217391304347826,-0.3695652173913043,0.0941558441558441
simulation,23,,0.0001,20,25,16,29,16,16,18,18,16,29,13.0,19.75,158,2.130434782608696,-0.32608695652173914,0.11708860759493667
simulation,24,,0.0001,20,24,20,17,16,16,26,18,16,26,10.0,19.625,157,2.152173913043478,-0.391304347826087,0.09633757961783429
simulation,25,,0.0001,18,21,16,22,16,16,26,18,16,26,10.0,19.125,153,2.239130434782609,-0.391304347826087,0.09395424836601318
simulation,26,,0.0001,18,20,16,24,16,16,19,18,16,24,8.0,18.375,147,2.369565217391304,-0.43478260869565216,0.07227891156462585
simulation,27,,0.0001,19,19,16,22,16,16,36,18,16,36,20.0,20.25,162,2.0434782608695654,-0.17391304347826086,0.13888888888888884
simulation,28,,0.0001,20,22,20,17,16,16,28,18,16,28,12.0,19.625,157,2.152173913043478,-0.34782608695652173,0.09952229299363058
simulation,29,,0.0001,18,24,16,25,16,16,29,18,16,29,13.0,20.25,162,2.0434782608695654,-0.32608695652173914,0.1234567901234569
simulation,30,,0.0001,18,20,16,19,16,16,22,22,16,22,6.0,18.625,149,2.3260869565217392,-0.4782608695652174,0.07130872483221484
simulation,31,,0.0001,18,27,16,19,16,16,22,18,16,27,11.0,19.0,152,2.260869565217391,-0.3695652173913043,0.09539473684210531
simulation,32,,0.0001,18,23,16,21,16,16,22,18,16,23,7.0,18.75,150,2.3043478260869565,-0.45652173913043476,0.07833333333333337
simulation,33,,0.0001,20,27,22,17,16,16,21,18,16,27,11.0,19.625,157,2.152173913043478,-0.3695652173913043,0.09633757961783429
simulation,34,,0.0001,18,25,16,23,16,16,22,18,16,25,9.0,19.25,154,2.217391304347826,-0.41304347826086957,0.0941558441558441
simulation,35,,0.0001,18,23,16,20,16,16,23,18,16,23,7.0,18.75,150,2.3043478260869565,-0.45652173913043476,0.08000000000000007
simulation,36,,0.0001,19,25,16,19,16,16,23,18,16,25,9.0,19.0,152,2.260869565217391,-0.41304347826086957,0.08881578947368429
simulation,37,,0.0001,20,23,20,17,16,16,28,18,16,28,12.0,19.75,158,2.130434782608696,-0.34782608695652173,0.10284810126582289
simulation,38,,0.0001,19,21,16,26,16,16,20,18,16,26,10.0,19.0,152,2.260869565217391,-0.391304347826087,0.08881578947368429
simulation,39,,0.0001,18,21,16,20,16,16,21,24,16,24,8.0,19.0,152,2.260869565217391,-0.43478260869565216,0.08059210526315796
simulation,40,,0.0001,18,23,20,17,16,16,21,23,16,23,7.0,19.25,154,2.217391304347826,-0.45652173913043476,0.07954545454545459
simulation,41,,0.0001,20,23,21,17,16,16,26,18,16,26,10.0,19.625,157,2.152173913043478,-0.391304347826087,0.09474522292993637
simulation,42,,0.0001,19,21,16,24,16,16,18,18,16,24,8.0,18.5,148,2.347826086956522,-0.43478260869565216,0.0760135135135136
simulation,43,,0.0001,20,21,16,22,16,16,29,18,16,29,13.0,19.75,158,2.130434782608696,-0.32608695652173914,0.10917721518987333
simulation,44,,0.0001,18,23,20,17,16,16,19,24,16,24,8.0,19.125,153,2.239130434782609,-0.43478260869565216,0.08251633986928097
simulation,45,,0.0001,19,27,16,21,16,16,24,18,16,27,11.0,19.625,157,2.152173913043478,-0.3695652173913043,0.10589171974522293
simulation,46,,0.0001,22,25,19,17,16,16,21,18,16,25,9.0,19.25,154,2.217391304347826,-0.41304347826086957,0.08603896103896114
simulation,47,,0.0001,18,22,16,19,16,16,19,18,16,22,6.0,18.0,144,2.4347826086956523,-0.4782608695652174,0.05729166666666674
simulation,48,,0.0001,20,25,20,17,16,16,20,18,16,25,9.0,19.0,152,2.260869565217391,-0.41304347826086957,0.07730263157894735
simulation,49,,0.0001,18,21,16,22,16,16,22,18,16,22,6.0,18.625,149,2.3260869565217392,-0.4782608695652174,0.07298657718120816
simulation,50,,0.0001,19,21,16,20,16,16,25,18,16,25,9.0,18.875,151,2.282608695652174,-0.41304347826086957,0.08360927152317887
experimental,,line,,18,22,26,30,34,38,42,46,18,46,28.0,32.0,256,0.0,0.0,0.1640625
experimental,,1cut,,18,22,26,30,34,38,17,42,17,42,25.0,28.375,227,0.6304347826086957,-0.06521739130434782,0.17345814977973562
