source,run,condition,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,first,last,gap,average,total,aggregate_welfare,gap_normalized,gini
simulation,1,,0.0001,18,34,45,67,42,56,29,14,14,67,53.0,38.125,305,-3.903225806451613,1.1935483870967742,0.25286885245901636
simulation,2,,0.0001,16,34,60,45,52,61,29,14,14,61,47.0,38.875,311,-4.096774193548387,1.0,0.25281350482315124
simulation,3,,0.0001,17,32,78,28,64,43,50,16,16,78,62.0,41.0,328,-4.645161290322581,1.4838709677419355,0.28429878048780477
simulation,4,,0.0001,18,39,43,50,72,34,48,14,14,72,58.0,39.75,318,-4.32258064516129,1.3548387096774193,0.24056603773584895
simulation,5,,0.0001,19,32,61,71,44,43,30,14,14,71,57.0,39.25,314,-4.193548387096774,1.3225806451612903,0.26353503184713367
simulation,6,,0.0001,17,44,56,32,73,52,29,16,16,73,57.0,39.875,319,-4.354838709677419,1.3225806451612903,0.2644984326018809
simulation,7,,0.0001,18,31,48,45,55,28,70,14,14,70,56.0,38.625,309,-4.032258064516129,1.2903225806451613,0.26334951456310685
simulation,8,,0.0001,23,49,36,60,62,38,101,14,14,101,87.0,47.875,383,-6.419354838709677,2.2903225806451615,0.289490861618799
simulation,9,,0.0001,20,34,37,69,57,51,28,14,14,69,55.0,38.75,310,-4.064516129032258,1.2580645161290323,0.2588709677419354
simulation,10,,0.0001,19,29,44,29,62,52,41,14,14,62,48.0,36.25,290,-3.4193548387096775,1.032258064516129,0.2405172413793104
simulation,11,,0.0001,31,43,56,55,62,41,27,15,15,62,47.0,41.25,330,-4.709677419354839,1.0,0.20757575757575752
simulation,12,,0.0001,21,32,60,40,68,81,26,14,14,81,67.0,42.75,342,-5.096774193548387,1.6451612903225807,0.29751461988304095
simulation,13,,0.0001,18,42,60,45,72,53,28,16,16,72,56.0,41.75,334,-4.838709677419355,1.2903225806451613,0.2544910179640718
simulation,14,,0.0001,21,37,53,39,52,28,83,16,16,83,67.0,41.125,329,-4.67741935483871,1.6451612903225807,0.2670972644376899
simulation,15,,0.0001,20,36,51,74,49,59,63,16,16,74,58.0,46.0,368,-5.935483870967742,1.3548387096774193,0.23505434782608692
simulation,16,,0.0001,24,47,39,50,59,40,66,15,15,66,51.0,42.5,340,-5.032258064516129,1.1290322580645162,0.21029411764705874
simulation,17,,0.0001,21,33,57,47,70,41,27,16,16,70,54.0,39.0,312,-4.129032258064516,1.2258064516129032,0.25080128205128216
simulation,18,,0.0001,18,30,56,48,89,28,40,17,17,89,72.0,40.75,326,-4.580645161290323,1.8064516129032258,0.2929447852760736
simulation,19,,0.0001,16,29,51,57,77,42,28,14,14,77,63.0,39.25,314,-4.193548387096774,1.5161290322580645,0.2898089171974523
simulation,20,,0.0001,19,52,25,38,33,48,67,14,14,67,53.0,37.0,296,-3.6129032258064515,1.1935483870967742,0.2576013513513513
simulation,21,,0.0001,19,37,62,48,83,39,31,14,14,83,69.0,41.625,333,-4.806451612903226,1.7096774193548387,0.2819069069069069
simulation,22,,0.0001,24,67,54,67,40,38,47,14,14,67,53.0,43.875,351,-5.387096774193548,1.1935483870967742,0.2282763532763532
simulation,23,,0.0001,21,33,28,63,42,58,49,14,14,63,49.0,38.5,308,-4.0,1.064516129032258,0.24350649350649345
simulation,24,,0.0001,25,35,61,61,76,48,50,16,16,76,60.0,46.5,372,-6.064516129032258,1.4193548387096775,0.228494623655914
simulation,25,,0.0001,16,29,40,28,38,55,56,14,14,56,42.0,34.5,276,-2.967741935483871,0.8387096774193549,0.24184782608695654
simulation,26,,0.0001,16,26,47,68,37,79,45,15,15,79,64.0,41.625,333,-4.806451612903226,1.5483870967741935,0.29241741741741745
simulation,27,,0.0001,20,35,47,73,58,69,29,14,14,73,59.0,43.125,345,-5.193548387096774,1.3870967741935485,0.27427536231884053
simulation,28,,0.0001,17,31,58,45,63,77,30,16,16,77,61.0,42.125,337,-4.935483870967742,1.4516129032258065,0.28004451038575673
simulation,29,,0.0001,16,38,34,67,51,53,28,14,14,67,53.0,37.625,301,-3.774193548387097,1.1935483870967742,0.2612126245847175
simulation,30,,0.0001,20,47,31,61,59,31,42,15,15,61,46.0,38.25,306,-3.935483870967742,0.967741935483871,0.23529411764705888
simulation,31,,0.0001,18,48,50,29,69,44,26,14,14,69,55.0,37.25,298,-3.6774193548387095,1.2580645161290323,0.26258389261744974
simulation,32,,0.0001,19,60,70,79,43,47,25,34,19,79,60.0,47.125,377,-6.225806451612903,1.4193548387096775,0.24104774535809015
simulation,33,,0.0001,18,45,61,29,77,61,27,14,14,77,63.0,41.5,332,-4.774193548387097,1.5161290322580645,0.29141566265060237
simulation,34,,0.0001,39,23,34,75,53,75,32,21,21,75,54.0,44.0,352,-5.419354838709677,1.2258064516129032,0.2507102272727273
simulation,35,,0.0001,22,37,81,49,60,34,51,14,14,81,67.0,43.5,348,-5.290322580645161,1.6451612903225807,0.25933908045977017
simulation,36,,0.0001,18,59,28,67,44,44,27,15,15,67,52.0,37.75,302,-3.806451612903226,1.1612903225806452,0.26324503311258285
simulation,37,,0.0001,16,59,30,84,43,38,26,14,14,84,70.0,38.75,310,-4.064516129032258,1.7419354838709677,0.3080645161290323
simulation,38,,0.0001,21,43,33,58,43,61,26,14,14,61,47.0,37.375,299,-3.7096774193548385,1.0,0.24038461538461542
simulation,39,,0.0001,20,42,34,57,74,29,69,14,14,74,60.0,42.375,339,-5.0,1.4193548387096775,0.2791297935103245
simulation,40,,0.0001,18,35,46,40,50,67,27,14,14,67,53.0,37.125,297,-3.6451612903225805,1.1935483870967742,0.24957912457912457
simulation,41,,0.0001,18,31,64,47,61,45,33,15,15,64,49.0,39.25,314,-4.193548387096774,1.064516129032258,0.24601910828025475
simulation,42,,0.0001,20,33,46,56,66,44,33,14,14,66,52.0,39.0,312,-4.129032258064516,1.1612903225806452,0.23798076923076916
simulation,43,,0.0001,20,32,46,66,54,74,36,14,14,74,60.0,42.75,342,-5.096774193548387,1.4193548387096775,0.26535087719298245
