run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,1.0,29,56,37,44,74,72,38,31
2,1.0,33,81,42,53,74,103,22,42
3,1.0,19,30,88,51,65,43,48,33
4,1.0,46,89,48,22,56,47,30,51
5,1.0,48,28,53,71,115,33,44,74
