run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,1.0,40,83,133,62,67,87,42,31
2,1.0,55,73,113,53,105,68,26,75
3,1.0,75,61,88,42,106,59,89,17
4,1.0,48,40,65,79,100,99,40,26
5,1.0,77,85,83,107,48,162,71,39
