run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,1.0,28,100,56,94,47,93,67,56
2,1.0,43,98,77,58,64,92,40,49
3,1.0,76,64,97,87,87,41,70,35
4,1.0,125,78,61,103,30,73,69,38
5,1.0,29,66,50,81,62,67,87,59
