run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,1.0,101,87,161,120,99,222,74,152
2,1.0,53,110,66,162,152,130,79,90
3,1.0,60,129,81,108,171,142,165,81
4,1.0,105,138,152,104,176,110,175,96
5,1.0,73,129,110,117,85,171,125,158
