run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,1.0,49,58,22,37,34,57,67,50
2,1.0,52,47,25,28,42,33,45,76
3,1.0,48,63,25,27,49,41,29,36
4,1.0,40,93,36,32,28,44,38,30
5,1.0,64,26,24,34,27,48,32,44
