run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,1.0,51,72,88,186,115,104,147,124
2,1.0,51,94,88,61,130,151,195,126
3,1.0,38,66,59,123,226,147,129,174
4,1.0,48,220,64,84,102,184,167,135
5,1.0,53,116,94,64,118,174,193,138
