run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,1.0,68,23,55,56,31,103,60,43
2,1.0,22,57,42,67,62,68,54,52
3,1.0,34,26,50,36,100,98,53,50
4,1.0,25,52,58,75,75,56,58,47
5,1.0,66,65,35,80,65,88,69,59
