run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
1,0.0001,22,23,14,19,23,17,29,20,2.42,11.0,0.0,-0.26,-0.03430638722554891
2,0.0001,22,23,14,16,21,17,19,29,2.54,10.0,0.0,-0.26,-0.02393892339544501
3,0.0001,26,27,14,16,15,21,21,32,2.32,10.0,0.1,-0.2,0.011143410852713309
4,0.0001,22,22,14,16,21,17,25,28,2.46,8.0,0.0,-0.28,-0.02537878787878789
5,0.0001,22,30,14,16,19,17,23,21,2.52,11.0,0.08,-0.24,-0.019290123456790154
