run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
1,0.0001,56,68,44,57,43,85,91,78,-4.208333333333333,7.0,4.208333333333333,0.6666666666666666,0.0683010057471265
2,0.0001,79,90,44,56,54,59,73,84,-4.5625,11.0,4.5625,0.625,0.04902307513914672
3,0.0001,48,75,40,47,65,59,89,72,-3.6458333333333335,8.0,3.6458333333333335,0.6875,0.061979166666666696
4,0.0001,51,60,42,68,46,79,66,80,-3.5833333333333335,7.0,3.5833333333333335,0.4583333333333333,0.0442962398373985
5,0.0001,72,96,45,55,69,61,80,83,-5.020833333333333,10.0,5.020833333333333,0.7291666666666666,0.04442123440285206
