run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
1,0.0001,41,58,95,76,67,82,66,45,-2.03125,9.0,2.328125,0.40625,0.0407547169811322
2,0.0001,37,48,80,62,77,85,74,56,-1.859375,7.0,1.984375,0.3125,0.03252408477842006
3,0.0001,40,95,63,51,90,79,59,44,-1.890625,10.0,2.21875,0.421875,0.0636660268714011
4,0.0001,44,51,63,85,94,87,58,47,-2.015625,9.0,2.3125,0.34375,0.05024574669187154
5,0.0001,38,43,59,71,102,77,90,48,-2.0,5.0,2.25,0.5625,0.08013257575757571
